image_name,label
isbi2025_ps3c_test_image_17444.png,healthy
isbi2025_ps3c_test_image_01147.png,rubbish
isbi2025_ps3c_test_image_15277.png,rubbish
isbi2025_ps3c_test_image_05527.png,healthy
isbi2025_ps3c_test_image_02133.png,rubbish
isbi2025_ps3c_test_image_17141.png,rubbish
isbi2025_ps3c_test_image_16475.png,rubbish
isbi2025_ps3c_test_image_09780.png,rubbish
isbi2025_ps3c_test_image_13050.png,healthy
isbi2025_ps3c_test_image_12718.png,healthy
isbi2025_ps3c_test_image_15590.png,rubbish
isbi2025_ps3c_test_image_11724.png,healthy
isbi2025_ps3c_test_image_00147.png,rubbish
isbi2025_ps3c_test_image_08703.png,rubbish
isbi2025_ps3c_test_image_00353.png,rubbish
isbi2025_ps3c_test_image_00400.png,rubbish
isbi2025_ps3c_test_image_04520.png,healthy
isbi2025_ps3c_test_image_05155.png,healthy
isbi2025_ps3c_test_image_14966.png,rubbish
isbi2025_ps3c_test_image_17966.png,rubbish
isbi2025_ps3c_test_image_02036.png,healthy
isbi2025_ps3c_test_image_00934.png,rubbish
isbi2025_ps3c_test_image_08708.png,rubbish
isbi2025_ps3c_test_image_09262.png,healthy
isbi2025_ps3c_test_image_01812.png,healthy
isbi2025_ps3c_test_image_01746.png,healthy
isbi2025_ps3c_test_image_06124.png,healthy
isbi2025_ps3c_test_image_02928.png,rubbish
isbi2025_ps3c_test_image_09933.png,healthy
isbi2025_ps3c_test_image_11268.png,rubbish
isbi2025_ps3c_test_image_04580.png,healthy
isbi2025_ps3c_test_image_12557.png,healthy
isbi2025_ps3c_test_image_07791.png,rubbish
isbi2025_ps3c_test_image_09864.png,rubbish
isbi2025_ps3c_test_image_01133.png,rubbish
isbi2025_ps3c_test_image_05722.png,rubbish
isbi2025_ps3c_test_image_13900.png,rubbish
isbi2025_ps3c_test_image_11634.png,rubbish
isbi2025_ps3c_test_image_11565.png,healthy
isbi2025_ps3c_test_image_06654.png,rubbish
isbi2025_ps3c_test_image_14237.png,unhealthy
isbi2025_ps3c_test_image_15410.png,rubbish
isbi2025_ps3c_test_image_07748.png,rubbish
isbi2025_ps3c_test_image_15816.png,healthy
isbi2025_ps3c_test_image_16482.png,rubbish
isbi2025_ps3c_test_image_17577.png,rubbish
isbi2025_ps3c_test_image_09220.png,healthy
isbi2025_ps3c_test_image_01596.png,rubbish
isbi2025_ps3c_test_image_14528.png,rubbish
isbi2025_ps3c_test_image_08717.png,healthy
isbi2025_ps3c_test_image_13743.png,rubbish
isbi2025_ps3c_test_image_04903.png,rubbish
isbi2025_ps3c_test_image_14310.png,rubbish
isbi2025_ps3c_test_image_10064.png,healthy
isbi2025_ps3c_test_image_04408.png,rubbish
isbi2025_ps3c_test_image_11757.png,rubbish
isbi2025_ps3c_test_image_09714.png,healthy
isbi2025_ps3c_test_image_13750.png,rubbish
isbi2025_ps3c_test_image_00328.png,rubbish
isbi2025_ps3c_test_image_14367.png,rubbish
isbi2025_ps3c_test_image_04725.png,rubbish
isbi2025_ps3c_test_image_11763.png,healthy
isbi2025_ps3c_test_image_03323.png,rubbish
isbi2025_ps3c_test_image_14267.png,healthy
isbi2025_ps3c_test_image_15346.png,rubbish
isbi2025_ps3c_test_image_03606.png,rubbish
isbi2025_ps3c_test_image_10859.png,rubbish
isbi2025_ps3c_test_image_06780.png,rubbish
isbi2025_ps3c_test_image_12361.png,rubbish
isbi2025_ps3c_test_image_17916.png,rubbish
isbi2025_ps3c_test_image_12147.png,rubbish
isbi2025_ps3c_test_image_01465.png,rubbish
isbi2025_ps3c_test_image_04591.png,healthy
isbi2025_ps3c_test_image_04917.png,rubbish
isbi2025_ps3c_test_image_14390.png,rubbish
isbi2025_ps3c_test_image_11310.png,rubbish
isbi2025_ps3c_test_image_06130.png,unhealthy
isbi2025_ps3c_test_image_01536.png,healthy
isbi2025_ps3c_test_image_11264.png,rubbish
isbi2025_ps3c_test_image_06341.png,healthy
isbi2025_ps3c_test_image_02627.png,healthy
isbi2025_ps3c_test_image_06609.png,unhealthy
isbi2025_ps3c_test_image_01209.png,rubbish
isbi2025_ps3c_test_image_16907.png,rubbish
isbi2025_ps3c_test_image_07820.png,rubbish
isbi2025_ps3c_test_image_05634.png,healthy
isbi2025_ps3c_test_image_17415.png,healthy
isbi2025_ps3c_test_image_04403.png,rubbish
isbi2025_ps3c_test_image_16194.png,rubbish
isbi2025_ps3c_test_image_01190.png,rubbish
isbi2025_ps3c_test_image_16081.png,rubbish
isbi2025_ps3c_test_image_13131.png,healthy
isbi2025_ps3c_test_image_00290.png,rubbish
isbi2025_ps3c_test_image_14463.png,rubbish
isbi2025_ps3c_test_image_07406.png,healthy
isbi2025_ps3c_test_image_10650.png,healthy
isbi2025_ps3c_test_image_08765.png,rubbish
isbi2025_ps3c_test_image_05043.png,rubbish
isbi2025_ps3c_test_image_13641.png,rubbish
isbi2025_ps3c_test_image_03973.png,rubbish
isbi2025_ps3c_test_image_13300.png,rubbish
isbi2025_ps3c_test_image_05134.png,rubbish
isbi2025_ps3c_test_image_05385.png,rubbish
isbi2025_ps3c_test_image_00097.png,rubbish
isbi2025_ps3c_test_image_17749.png,healthy
isbi2025_ps3c_test_image_04900.png,rubbish
isbi2025_ps3c_test_image_05000.png,rubbish
isbi2025_ps3c_test_image_04290.png,rubbish
isbi2025_ps3c_test_image_08328.png,healthy
isbi2025_ps3c_test_image_09671.png,rubbish
isbi2025_ps3c_test_image_12243.png,rubbish
isbi2025_ps3c_test_image_02237.png,healthy
isbi2025_ps3c_test_image_09843.png,rubbish
isbi2025_ps3c_test_image_09712.png,rubbish
isbi2025_ps3c_test_image_11720.png,healthy
isbi2025_ps3c_test_image_11355.png,rubbish
isbi2025_ps3c_test_image_08416.png,rubbish
isbi2025_ps3c_test_image_00947.png,rubbish
isbi2025_ps3c_test_image_06962.png,rubbish
isbi2025_ps3c_test_image_02233.png,unhealthy
isbi2025_ps3c_test_image_04263.png,healthy
isbi2025_ps3c_test_image_17734.png,rubbish
isbi2025_ps3c_test_image_06140.png,healthy
isbi2025_ps3c_test_image_12251.png,rubbish
isbi2025_ps3c_test_image_15225.png,healthy
isbi2025_ps3c_test_image_11526.png,healthy
isbi2025_ps3c_test_image_06831.png,rubbish
isbi2025_ps3c_test_image_05523.png,rubbish
isbi2025_ps3c_test_image_07177.png,rubbish
isbi2025_ps3c_test_image_10224.png,healthy
isbi2025_ps3c_test_image_13963.png,unhealthy
isbi2025_ps3c_test_image_10870.png,rubbish
isbi2025_ps3c_test_image_11577.png,rubbish
isbi2025_ps3c_test_image_12032.png,unhealthy
isbi2025_ps3c_test_image_17332.png,unhealthy
isbi2025_ps3c_test_image_09129.png,rubbish
isbi2025_ps3c_test_image_00923.png,rubbish
isbi2025_ps3c_test_image_03520.png,healthy
isbi2025_ps3c_test_image_06853.png,rubbish
isbi2025_ps3c_test_image_07775.png,rubbish
isbi2025_ps3c_test_image_17710.png,rubbish
isbi2025_ps3c_test_image_11590.png,rubbish
isbi2025_ps3c_test_image_15527.png,rubbish
isbi2025_ps3c_test_image_14814.png,healthy
isbi2025_ps3c_test_image_08920.png,rubbish
isbi2025_ps3c_test_image_04839.png,healthy
isbi2025_ps3c_test_image_07670.png,rubbish
isbi2025_ps3c_test_image_15770.png,unhealthy
isbi2025_ps3c_test_image_05740.png,rubbish
isbi2025_ps3c_test_image_02148.png,rubbish
isbi2025_ps3c_test_image_10102.png,rubbish
isbi2025_ps3c_test_image_08680.png,rubbish
isbi2025_ps3c_test_image_03059.png,healthy
isbi2025_ps3c_test_image_06866.png,rubbish
isbi2025_ps3c_test_image_11169.png,rubbish
isbi2025_ps3c_test_image_04942.png,rubbish
isbi2025_ps3c_test_image_10081.png,rubbish
isbi2025_ps3c_test_image_15023.png,healthy
isbi2025_ps3c_test_image_11352.png,unhealthy
isbi2025_ps3c_test_image_14602.png,rubbish
isbi2025_ps3c_test_image_12891.png,healthy
isbi2025_ps3c_test_image_00820.png,unhealthy
isbi2025_ps3c_test_image_02882.png,rubbish
isbi2025_ps3c_test_image_09463.png,healthy
isbi2025_ps3c_test_image_16813.png,healthy
isbi2025_ps3c_test_image_15857.png,rubbish
isbi2025_ps3c_test_image_03629.png,rubbish
isbi2025_ps3c_test_image_00926.png,rubbish
isbi2025_ps3c_test_image_05866.png,rubbish
isbi2025_ps3c_test_image_01529.png,healthy
isbi2025_ps3c_test_image_08854.png,rubbish
isbi2025_ps3c_test_image_00434.png,healthy
isbi2025_ps3c_test_image_06499.png,rubbish
isbi2025_ps3c_test_image_01620.png,rubbish
isbi2025_ps3c_test_image_04866.png,rubbish
isbi2025_ps3c_test_image_09448.png,rubbish
isbi2025_ps3c_test_image_14875.png,rubbish
isbi2025_ps3c_test_image_15111.png,healthy
isbi2025_ps3c_test_image_10698.png,healthy
isbi2025_ps3c_test_image_01634.png,rubbish
isbi2025_ps3c_test_image_03933.png,healthy
isbi2025_ps3c_test_image_13895.png,rubbish
isbi2025_ps3c_test_image_01601.png,rubbish
isbi2025_ps3c_test_image_10640.png,healthy
isbi2025_ps3c_test_image_12898.png,healthy
isbi2025_ps3c_test_image_01192.png,rubbish
isbi2025_ps3c_test_image_12472.png,rubbish
isbi2025_ps3c_test_image_16276.png,healthy
isbi2025_ps3c_test_image_12259.png,rubbish
isbi2025_ps3c_test_image_03218.png,unhealthy
isbi2025_ps3c_test_image_06441.png,rubbish
isbi2025_ps3c_test_image_11229.png,rubbish
isbi2025_ps3c_test_image_13991.png,rubbish
isbi2025_ps3c_test_image_01207.png,healthy
isbi2025_ps3c_test_image_07512.png,rubbish
isbi2025_ps3c_test_image_13422.png,rubbish
isbi2025_ps3c_test_image_04831.png,rubbish
isbi2025_ps3c_test_image_00803.png,healthy
isbi2025_ps3c_test_image_15940.png,rubbish
isbi2025_ps3c_test_image_08365.png,healthy
isbi2025_ps3c_test_image_01884.png,unhealthy
isbi2025_ps3c_test_image_12797.png,rubbish
isbi2025_ps3c_test_image_15983.png,healthy
isbi2025_ps3c_test_image_15890.png,rubbish
isbi2025_ps3c_test_image_15429.png,rubbish
isbi2025_ps3c_test_image_08790.png,rubbish
isbi2025_ps3c_test_image_01439.png,rubbish
isbi2025_ps3c_test_image_13586.png,healthy
isbi2025_ps3c_test_image_13735.png,rubbish
isbi2025_ps3c_test_image_08949.png,rubbish
isbi2025_ps3c_test_image_17841.png,healthy
isbi2025_ps3c_test_image_08834.png,rubbish
isbi2025_ps3c_test_image_13611.png,healthy
isbi2025_ps3c_test_image_05414.png,rubbish
isbi2025_ps3c_test_image_10129.png,rubbish
isbi2025_ps3c_test_image_13419.png,healthy
isbi2025_ps3c_test_image_13514.png,rubbish
isbi2025_ps3c_test_image_10154.png,healthy
isbi2025_ps3c_test_image_14598.png,rubbish
isbi2025_ps3c_test_image_05806.png,rubbish
isbi2025_ps3c_test_image_08258.png,rubbish
isbi2025_ps3c_test_image_12407.png,rubbish
isbi2025_ps3c_test_image_10609.png,rubbish
isbi2025_ps3c_test_image_05809.png,rubbish
isbi2025_ps3c_test_image_11706.png,unhealthy
isbi2025_ps3c_test_image_17342.png,rubbish
isbi2025_ps3c_test_image_15646.png,healthy
isbi2025_ps3c_test_image_08174.png,rubbish
isbi2025_ps3c_test_image_01242.png,rubbish
isbi2025_ps3c_test_image_09826.png,rubbish
isbi2025_ps3c_test_image_02478.png,rubbish
isbi2025_ps3c_test_image_01274.png,rubbish
isbi2025_ps3c_test_image_09360.png,rubbish
isbi2025_ps3c_test_image_09185.png,rubbish
isbi2025_ps3c_test_image_11733.png,rubbish
isbi2025_ps3c_test_image_14948.png,rubbish
isbi2025_ps3c_test_image_09528.png,rubbish
isbi2025_ps3c_test_image_08796.png,unhealthy
isbi2025_ps3c_test_image_12235.png,rubbish
isbi2025_ps3c_test_image_12867.png,healthy
isbi2025_ps3c_test_image_16403.png,healthy
isbi2025_ps3c_test_image_12041.png,healthy
isbi2025_ps3c_test_image_06037.png,rubbish
isbi2025_ps3c_test_image_05383.png,rubbish
isbi2025_ps3c_test_image_11647.png,healthy
isbi2025_ps3c_test_image_11829.png,healthy
isbi2025_ps3c_test_image_01683.png,rubbish
isbi2025_ps3c_test_image_02855.png,healthy
isbi2025_ps3c_test_image_11521.png,healthy
isbi2025_ps3c_test_image_04457.png,rubbish
isbi2025_ps3c_test_image_05251.png,rubbish
isbi2025_ps3c_test_image_04120.png,healthy
isbi2025_ps3c_test_image_00149.png,rubbish
isbi2025_ps3c_test_image_08820.png,rubbish
isbi2025_ps3c_test_image_04149.png,healthy
isbi2025_ps3c_test_image_06322.png,rubbish
isbi2025_ps3c_test_image_17484.png,healthy
isbi2025_ps3c_test_image_07131.png,rubbish
isbi2025_ps3c_test_image_01315.png,rubbish
isbi2025_ps3c_test_image_02072.png,rubbish
isbi2025_ps3c_test_image_02463.png,rubbish
isbi2025_ps3c_test_image_15985.png,healthy
isbi2025_ps3c_test_image_07554.png,healthy
isbi2025_ps3c_test_image_12569.png,unhealthy
isbi2025_ps3c_test_image_06835.png,healthy
isbi2025_ps3c_test_image_01221.png,healthy
isbi2025_ps3c_test_image_03548.png,rubbish
isbi2025_ps3c_test_image_12315.png,rubbish
isbi2025_ps3c_test_image_03207.png,rubbish
isbi2025_ps3c_test_image_05568.png,healthy
isbi2025_ps3c_test_image_13298.png,rubbish
isbi2025_ps3c_test_image_06772.png,rubbish
isbi2025_ps3c_test_image_11678.png,rubbish
isbi2025_ps3c_test_image_11106.png,rubbish
isbi2025_ps3c_test_image_17491.png,rubbish
isbi2025_ps3c_test_image_15067.png,healthy
isbi2025_ps3c_test_image_00134.png,rubbish
isbi2025_ps3c_test_image_03347.png,rubbish
isbi2025_ps3c_test_image_07774.png,rubbish
isbi2025_ps3c_test_image_09928.png,healthy
isbi2025_ps3c_test_image_13555.png,healthy
isbi2025_ps3c_test_image_08391.png,healthy
isbi2025_ps3c_test_image_07827.png,healthy
isbi2025_ps3c_test_image_02094.png,healthy
isbi2025_ps3c_test_image_16544.png,rubbish
isbi2025_ps3c_test_image_07600.png,unhealthy
isbi2025_ps3c_test_image_12215.png,rubbish
isbi2025_ps3c_test_image_02980.png,rubbish
isbi2025_ps3c_test_image_07346.png,healthy
isbi2025_ps3c_test_image_06897.png,healthy
isbi2025_ps3c_test_image_12649.png,rubbish
isbi2025_ps3c_test_image_13353.png,rubbish
isbi2025_ps3c_test_image_12506.png,rubbish
isbi2025_ps3c_test_image_01600.png,healthy
isbi2025_ps3c_test_image_15781.png,rubbish
isbi2025_ps3c_test_image_13458.png,healthy
isbi2025_ps3c_test_image_13593.png,unhealthy
isbi2025_ps3c_test_image_02007.png,rubbish
isbi2025_ps3c_test_image_04428.png,rubbish
isbi2025_ps3c_test_image_15600.png,healthy
isbi2025_ps3c_test_image_06418.png,rubbish
isbi2025_ps3c_test_image_14020.png,rubbish
isbi2025_ps3c_test_image_12326.png,rubbish
isbi2025_ps3c_test_image_04906.png,healthy
isbi2025_ps3c_test_image_07223.png,rubbish
isbi2025_ps3c_test_image_07376.png,rubbish
isbi2025_ps3c_test_image_00616.png,healthy
isbi2025_ps3c_test_image_17174.png,rubbish
isbi2025_ps3c_test_image_02015.png,rubbish
isbi2025_ps3c_test_image_14940.png,rubbish
isbi2025_ps3c_test_image_14071.png,rubbish
isbi2025_ps3c_test_image_00590.png,healthy
isbi2025_ps3c_test_image_11125.png,healthy
isbi2025_ps3c_test_image_06812.png,rubbish
isbi2025_ps3c_test_image_10550.png,rubbish
isbi2025_ps3c_test_image_11667.png,rubbish
isbi2025_ps3c_test_image_08309.png,rubbish
isbi2025_ps3c_test_image_11397.png,rubbish
isbi2025_ps3c_test_image_14269.png,healthy
isbi2025_ps3c_test_image_05302.png,rubbish
isbi2025_ps3c_test_image_17067.png,healthy
isbi2025_ps3c_test_image_04226.png,rubbish
isbi2025_ps3c_test_image_11784.png,healthy
isbi2025_ps3c_test_image_15793.png,rubbish
isbi2025_ps3c_test_image_03424.png,rubbish
isbi2025_ps3c_test_image_11916.png,healthy
isbi2025_ps3c_test_image_00318.png,rubbish
isbi2025_ps3c_test_image_09894.png,rubbish
isbi2025_ps3c_test_image_09936.png,rubbish
isbi2025_ps3c_test_image_08728.png,rubbish
isbi2025_ps3c_test_image_07025.png,rubbish
isbi2025_ps3c_test_image_10399.png,healthy
isbi2025_ps3c_test_image_14716.png,rubbish
isbi2025_ps3c_test_image_08326.png,rubbish
isbi2025_ps3c_test_image_01193.png,rubbish
isbi2025_ps3c_test_image_16552.png,rubbish
isbi2025_ps3c_test_image_09014.png,rubbish
isbi2025_ps3c_test_image_10568.png,healthy
isbi2025_ps3c_test_image_06842.png,rubbish
isbi2025_ps3c_test_image_10636.png,rubbish
isbi2025_ps3c_test_image_17998.png,rubbish
isbi2025_ps3c_test_image_09348.png,unhealthy
isbi2025_ps3c_test_image_15966.png,rubbish
isbi2025_ps3c_test_image_10247.png,healthy
isbi2025_ps3c_test_image_07727.png,rubbish
isbi2025_ps3c_test_image_04455.png,rubbish
isbi2025_ps3c_test_image_05492.png,rubbish
isbi2025_ps3c_test_image_16572.png,rubbish
isbi2025_ps3c_test_image_16897.png,rubbish
isbi2025_ps3c_test_image_16541.png,healthy
isbi2025_ps3c_test_image_14564.png,healthy
isbi2025_ps3c_test_image_16517.png,rubbish
isbi2025_ps3c_test_image_14485.png,rubbish
isbi2025_ps3c_test_image_15915.png,rubbish
isbi2025_ps3c_test_image_00214.png,healthy
isbi2025_ps3c_test_image_02550.png,healthy
isbi2025_ps3c_test_image_15492.png,healthy
isbi2025_ps3c_test_image_03030.png,rubbish
isbi2025_ps3c_test_image_00591.png,healthy
isbi2025_ps3c_test_image_09095.png,healthy
isbi2025_ps3c_test_image_11977.png,rubbish
isbi2025_ps3c_test_image_05026.png,rubbish
isbi2025_ps3c_test_image_13263.png,healthy
isbi2025_ps3c_test_image_03821.png,healthy
isbi2025_ps3c_test_image_02638.png,unhealthy
isbi2025_ps3c_test_image_08670.png,rubbish
isbi2025_ps3c_test_image_14776.png,rubbish
isbi2025_ps3c_test_image_06074.png,rubbish
isbi2025_ps3c_test_image_11146.png,rubbish
isbi2025_ps3c_test_image_15640.png,healthy
isbi2025_ps3c_test_image_12755.png,rubbish
isbi2025_ps3c_test_image_05931.png,healthy
isbi2025_ps3c_test_image_10622.png,healthy
isbi2025_ps3c_test_image_07002.png,rubbish
isbi2025_ps3c_test_image_13257.png,rubbish
isbi2025_ps3c_test_image_07122.png,rubbish
isbi2025_ps3c_test_image_04545.png,healthy
isbi2025_ps3c_test_image_09761.png,healthy
isbi2025_ps3c_test_image_10521.png,healthy
isbi2025_ps3c_test_image_15118.png,healthy
isbi2025_ps3c_test_image_01962.png,healthy
isbi2025_ps3c_test_image_05075.png,healthy
isbi2025_ps3c_test_image_11297.png,unhealthy
isbi2025_ps3c_test_image_05929.png,rubbish
isbi2025_ps3c_test_image_08578.png,rubbish
isbi2025_ps3c_test_image_04414.png,healthy
isbi2025_ps3c_test_image_09581.png,healthy
isbi2025_ps3c_test_image_07567.png,rubbish
isbi2025_ps3c_test_image_11965.png,rubbish
isbi2025_ps3c_test_image_10134.png,rubbish
isbi2025_ps3c_test_image_14248.png,rubbish
isbi2025_ps3c_test_image_04391.png,rubbish
isbi2025_ps3c_test_image_12312.png,unhealthy
isbi2025_ps3c_test_image_16521.png,rubbish
isbi2025_ps3c_test_image_02327.png,rubbish
isbi2025_ps3c_test_image_16390.png,rubbish
isbi2025_ps3c_test_image_17214.png,healthy
isbi2025_ps3c_test_image_12274.png,rubbish
isbi2025_ps3c_test_image_12157.png,rubbish
isbi2025_ps3c_test_image_16899.png,rubbish
isbi2025_ps3c_test_image_05071.png,rubbish
isbi2025_ps3c_test_image_05928.png,rubbish
isbi2025_ps3c_test_image_00066.png,healthy
isbi2025_ps3c_test_image_15237.png,rubbish
isbi2025_ps3c_test_image_00249.png,rubbish
isbi2025_ps3c_test_image_15308.png,healthy
isbi2025_ps3c_test_image_15453.png,healthy
isbi2025_ps3c_test_image_13798.png,rubbish
isbi2025_ps3c_test_image_09517.png,healthy
isbi2025_ps3c_test_image_16710.png,rubbish
isbi2025_ps3c_test_image_14274.png,healthy
isbi2025_ps3c_test_image_12038.png,rubbish
isbi2025_ps3c_test_image_12534.png,healthy
isbi2025_ps3c_test_image_17620.png,rubbish
isbi2025_ps3c_test_image_04573.png,unhealthy
isbi2025_ps3c_test_image_08324.png,rubbish
isbi2025_ps3c_test_image_16410.png,rubbish
isbi2025_ps3c_test_image_03166.png,rubbish
isbi2025_ps3c_test_image_00279.png,rubbish
isbi2025_ps3c_test_image_09822.png,healthy
isbi2025_ps3c_test_image_00837.png,healthy
isbi2025_ps3c_test_image_13673.png,healthy
isbi2025_ps3c_test_image_10087.png,unhealthy
isbi2025_ps3c_test_image_17824.png,healthy
isbi2025_ps3c_test_image_09125.png,rubbish
isbi2025_ps3c_test_image_16939.png,rubbish
isbi2025_ps3c_test_image_05367.png,rubbish
isbi2025_ps3c_test_image_01345.png,rubbish
isbi2025_ps3c_test_image_05611.png,healthy
isbi2025_ps3c_test_image_16031.png,healthy
isbi2025_ps3c_test_image_13587.png,rubbish
isbi2025_ps3c_test_image_13916.png,rubbish
isbi2025_ps3c_test_image_05078.png,healthy
isbi2025_ps3c_test_image_12187.png,healthy
isbi2025_ps3c_test_image_09458.png,rubbish
isbi2025_ps3c_test_image_16100.png,healthy
isbi2025_ps3c_test_image_00125.png,healthy
isbi2025_ps3c_test_image_04529.png,rubbish
isbi2025_ps3c_test_image_08055.png,healthy
isbi2025_ps3c_test_image_02037.png,rubbish
isbi2025_ps3c_test_image_13670.png,rubbish
isbi2025_ps3c_test_image_08658.png,healthy
isbi2025_ps3c_test_image_16237.png,healthy
isbi2025_ps3c_test_image_06682.png,rubbish
isbi2025_ps3c_test_image_12596.png,unhealthy
isbi2025_ps3c_test_image_02073.png,rubbish
isbi2025_ps3c_test_image_10966.png,healthy
isbi2025_ps3c_test_image_07230.png,rubbish
isbi2025_ps3c_test_image_02862.png,healthy
isbi2025_ps3c_test_image_03235.png,rubbish
isbi2025_ps3c_test_image_15168.png,rubbish
isbi2025_ps3c_test_image_03754.png,rubbish
isbi2025_ps3c_test_image_07809.png,rubbish
isbi2025_ps3c_test_image_10618.png,healthy
isbi2025_ps3c_test_image_18098.png,rubbish
isbi2025_ps3c_test_image_16013.png,healthy
isbi2025_ps3c_test_image_15292.png,rubbish
isbi2025_ps3c_test_image_17041.png,rubbish
isbi2025_ps3c_test_image_05171.png,healthy
isbi2025_ps3c_test_image_03582.png,rubbish
isbi2025_ps3c_test_image_09929.png,rubbish
isbi2025_ps3c_test_image_11985.png,rubbish
isbi2025_ps3c_test_image_08290.png,healthy
isbi2025_ps3c_test_image_17818.png,rubbish
isbi2025_ps3c_test_image_08536.png,rubbish
isbi2025_ps3c_test_image_08408.png,rubbish
isbi2025_ps3c_test_image_14408.png,healthy
isbi2025_ps3c_test_image_05996.png,healthy
isbi2025_ps3c_test_image_01646.png,unhealthy
isbi2025_ps3c_test_image_11968.png,rubbish
isbi2025_ps3c_test_image_17803.png,rubbish
isbi2025_ps3c_test_image_11100.png,rubbish
isbi2025_ps3c_test_image_01994.png,healthy
isbi2025_ps3c_test_image_18033.png,rubbish
isbi2025_ps3c_test_image_05408.png,rubbish
isbi2025_ps3c_test_image_02444.png,rubbish
isbi2025_ps3c_test_image_16951.png,rubbish
isbi2025_ps3c_test_image_05114.png,healthy
isbi2025_ps3c_test_image_01038.png,rubbish
isbi2025_ps3c_test_image_11613.png,rubbish
isbi2025_ps3c_test_image_12992.png,healthy
isbi2025_ps3c_test_image_12963.png,rubbish
isbi2025_ps3c_test_image_13631.png,healthy
isbi2025_ps3c_test_image_00379.png,rubbish
isbi2025_ps3c_test_image_17741.png,healthy
isbi2025_ps3c_test_image_05395.png,unhealthy
isbi2025_ps3c_test_image_05587.png,rubbish
isbi2025_ps3c_test_image_11846.png,rubbish
isbi2025_ps3c_test_image_00906.png,rubbish
isbi2025_ps3c_test_image_16036.png,healthy
isbi2025_ps3c_test_image_03134.png,healthy
isbi2025_ps3c_test_image_08195.png,rubbish
isbi2025_ps3c_test_image_07531.png,healthy
isbi2025_ps3c_test_image_05218.png,rubbish
isbi2025_ps3c_test_image_02363.png,healthy
isbi2025_ps3c_test_image_12433.png,rubbish
isbi2025_ps3c_test_image_11635.png,rubbish
isbi2025_ps3c_test_image_12271.png,rubbish
isbi2025_ps3c_test_image_09663.png,rubbish
isbi2025_ps3c_test_image_09038.png,rubbish
isbi2025_ps3c_test_image_15019.png,healthy
isbi2025_ps3c_test_image_12478.png,healthy
isbi2025_ps3c_test_image_00754.png,rubbish
isbi2025_ps3c_test_image_14568.png,rubbish
isbi2025_ps3c_test_image_14009.png,unhealthy
isbi2025_ps3c_test_image_12249.png,rubbish
isbi2025_ps3c_test_image_05575.png,rubbish
isbi2025_ps3c_test_image_11287.png,healthy
isbi2025_ps3c_test_image_13848.png,healthy
isbi2025_ps3c_test_image_10940.png,healthy
isbi2025_ps3c_test_image_14136.png,rubbish
isbi2025_ps3c_test_image_18023.png,rubbish
isbi2025_ps3c_test_image_15102.png,rubbish
isbi2025_ps3c_test_image_03728.png,rubbish
isbi2025_ps3c_test_image_11443.png,healthy
isbi2025_ps3c_test_image_00447.png,rubbish
isbi2025_ps3c_test_image_01178.png,rubbish
isbi2025_ps3c_test_image_12800.png,rubbish
isbi2025_ps3c_test_image_00865.png,rubbish
isbi2025_ps3c_test_image_08101.png,healthy
isbi2025_ps3c_test_image_13809.png,unhealthy
isbi2025_ps3c_test_image_14140.png,rubbish
isbi2025_ps3c_test_image_15215.png,unhealthy
isbi2025_ps3c_test_image_12348.png,rubbish
isbi2025_ps3c_test_image_01311.png,rubbish
isbi2025_ps3c_test_image_09316.png,healthy
isbi2025_ps3c_test_image_11499.png,healthy
isbi2025_ps3c_test_image_16847.png,rubbish
isbi2025_ps3c_test_image_10119.png,rubbish
isbi2025_ps3c_test_image_12538.png,rubbish
isbi2025_ps3c_test_image_08098.png,healthy
isbi2025_ps3c_test_image_16652.png,rubbish
isbi2025_ps3c_test_image_07366.png,rubbish
isbi2025_ps3c_test_image_09090.png,rubbish
isbi2025_ps3c_test_image_03864.png,rubbish
isbi2025_ps3c_test_image_07840.png,healthy
isbi2025_ps3c_test_image_16556.png,rubbish
isbi2025_ps3c_test_image_08749.png,rubbish
isbi2025_ps3c_test_image_00229.png,rubbish
isbi2025_ps3c_test_image_07949.png,rubbish
isbi2025_ps3c_test_image_12561.png,healthy
isbi2025_ps3c_test_image_09560.png,rubbish
isbi2025_ps3c_test_image_01819.png,healthy
isbi2025_ps3c_test_image_07870.png,healthy
isbi2025_ps3c_test_image_00070.png,rubbish
isbi2025_ps3c_test_image_15545.png,healthy
isbi2025_ps3c_test_image_12654.png,rubbish
isbi2025_ps3c_test_image_11345.png,rubbish
isbi2025_ps3c_test_image_00091.png,rubbish
isbi2025_ps3c_test_image_12995.png,healthy
isbi2025_ps3c_test_image_14805.png,rubbish
isbi2025_ps3c_test_image_11850.png,unhealthy
isbi2025_ps3c_test_image_06928.png,unhealthy
isbi2025_ps3c_test_image_10173.png,rubbish
isbi2025_ps3c_test_image_09178.png,rubbish
isbi2025_ps3c_test_image_17675.png,rubbish
isbi2025_ps3c_test_image_09829.png,rubbish
isbi2025_ps3c_test_image_00706.png,rubbish
isbi2025_ps3c_test_image_12036.png,rubbish
isbi2025_ps3c_test_image_12626.png,rubbish
isbi2025_ps3c_test_image_00951.png,rubbish
isbi2025_ps3c_test_image_17349.png,rubbish
isbi2025_ps3c_test_image_18069.png,unhealthy
isbi2025_ps3c_test_image_11629.png,healthy
isbi2025_ps3c_test_image_16778.png,rubbish
